name,position,team,element,round,fixture,opponent_team,was_home,kickoff_time,value,selected,transfers_in,transfers_out,transfers_balance,minutes,starts,total_points,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,yellow_cards,red_cards,own_goals,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,influence,creativity,threat,ict_index,xP
Alysson Edward Franco da Rocha dos Santos,MID,Aston Villa,792,37,362,12,True,2026-05-15T19:00:00Z,50,670,13,16,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Andy Irving,MID,West Ham,621,37,369,15,False,2026-05-17T16:30:00Z,43,25741,0,153,-153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nick Pope,GK,Newcastle,469,37,369,19,True,2026-05-17T16:30:00Z,50,559260,6801,2955,3846,90,1,4,0,0,0,1,7,0,26,0,0,0,0.00,0.00,0.00,0.95,0,0,12,0,54.8,0.0,0.0,5.5,0.0
Karl Hein,GK,Arsenal,3,37,361,3,True,2026-05-18T19:00:00Z,40,25659,0,60,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ki-Jana Hoever,DEF,Wolves,638,37,370,10,True,2026-05-17T14:00:00Z,38,112314,0,974,-974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Fer López González,MID,Wolves,645,37,370,10,True,2026-05-17T14:00:00Z,51,3418,0,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Daniel James,MID,Leeds,353,37,367,6,True,2026-05-17T14:00:00Z,52,13290,217,72,145,59,1,1,0,0,0,0,0,0,5,0,0,0,0.12,0.01,0.13,1.92,4,2,1,1,6.6,0.7,12.0,1.9,0.0
Christopher Nkunku,MID,Chelsea,240,37,365,18,True,2026-05-19T19:15:00Z,59,10227,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Abdoullah Ba,MID,Sunderland,554,37,366,9,False,2026-05-17T14:00:00Z,43,40389,322,362,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mike Trésor Ndayishimiye,MID,Burnley,214,37,361,1,False,2026-05-18T19:00:00Z,43,12476,1777,502,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Joshua Stephenson,DEF,Brentford,823,37,364,8,True,2026-05-17T14:00:00Z,40,581,28,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ryan Kavuma-McQueen,MID,Chelsea,834,37,365,18,True,2026-05-19T19:15:00Z,45,28,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Matthew Cox,GK,Brentford,103,37,364,8,True,2026-05-17T14:00:00Z,39,16530,0,131,-131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Darko Gyabi,MID,Leeds,361,37,367,6,True,2026-05-17T14:00:00Z,45,2990,0,7,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Michael Obafemi,FWD,Burnley,219,37,361,1,False,2026-05-18T19:00:00Z,44,13651,0,21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Dwight McNeil,MID,Everton,300,37,366,17,True,2026-05-17T14:00:00Z,55,19175,340,327,13,2,0,1,0,0,0,1,0,0,3,0,0,0,0.00,0.00,0.00,0.19,0,0,0,0,0.2,0.8,0.0,0.1,0.0
Jacob Ramsey,MID,Newcastle,52,37,369,19,True,2026-05-17T16:30:00Z,53,30521,349,325,24,90,1,9,0,1,0,1,0,2,35,0,0,0,0.00,0.19,0.19,0.95,12,0,7,5,32.0,29.4,10.0,7.1,0.0
Veljko Milosavljevic,DEF,Bournemouth,721,37,363,13,True,2026-05-19T18:30:00Z,44,3945,31,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Tom Edozie,MID,Wolves,651,37,370,10,True,2026-05-17T14:00:00Z,43,48048,230,653,-423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Coby Ebere,MID,Everton,307,37,366,17,True,2026-05-17T14:00:00Z,44,5867,71,47,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Diego Coppola,DEF,Brighton,144,37,367,11,False,2026-05-17T14:00:00Z,42,5648,0,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lukasz Fabianski,GK,West Ham,738,37,369,15,False,2026-05-17T16:30:00Z,45,5171,301,99,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Amadou Onana,MID,Aston Villa,59,37,362,12,True,2026-05-15T19:00:00Z,48,80687,15,1809,-1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Giorgi Mamardashvili,GK,Liverpool,367,37,362,2,False,2026-05-15T19:00:00Z,41,82841,5176,979,4197,90,1,1,0,0,0,4,5,0,6,0,0,0,0.00,0.00,0.00,1.85,0,0,6,0,38.4,0.0,0.0,3.8,0.0
Leon Bailey,MID,Aston Villa,49,37,362,12,True,2026-05-15T19:00:00Z,55,13945,195,272,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Federico Chiesa,MID,Liverpool,385,37,362,2,False,2026-05-15T19:00:00Z,63,35652,110,98,12,24,0,1,0,0,0,2,0,0,5,0,0,0,0.09,0.00,0.09,0.99,0,0,0,0,2.0,0.3,33.0,3.5,0.0
Ethan Sutherland,MID,Wolves,778,37,370,10,True,2026-05-17T14:00:00Z,45,1158,40,57,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ryan Sessegnon,MID,Fulham,328,37,370,20,False,2026-05-17T14:00:00Z,54,19020,55,401,-346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
John Stones,DEF,Man City,409,37,363,4,False,2026-05-19T18:30:00Z,54,74311,104,143,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Isaac Heath,MID,Everton,308,37,366,17,True,2026-05-17T14:00:00Z,45,2009,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Chris Rigg,MID,Sunderland,551,37,366,9,False,2026-05-17T14:00:00Z,47,8527,117,491,-374,13,0,4,0,1,0,0,0,0,12,0,0,0,0.00,0.01,0.01,0.52,1,1,0,0,18.4,11.3,2.0,3.2,0.0
Luke O'Nien,DEF,Sunderland,539,37,366,9,False,2026-05-17T14:00:00Z,40,11356,113,336,-223,67,0,4,0,0,0,1,0,0,9,0,0,0,0.05,0.00,0.05,1.01,11,10,0,1,18.6,0.3,4.0,2.3,0.0
Axel Tuanzebe,DEF,Burnley,198,37,361,1,False,2026-05-18T19:00:00Z,39,113181,238,580,-342,90,1,2,0,0,0,1,0,0,8,0,0,0,0.00,0.00,0.00,1.29,5,5,2,0,12.6,0.2,0.0,1.3,0.0
Teddy Sharman-Lowe,GK,Chelsea,803,37,365,18,True,2026-05-19T19:15:00Z,40,840,16,29,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Séamus Coleman,DEF,Everton,294,37,366,17,True,2026-05-17T14:00:00Z,42,12868,172,52,120,2,0,1,0,0,0,1,0,0,-3,0,0,0,0.00,0.01,0.01,0.19,2,2,1,0,0.0,0.5,0.0,0.1,0.0
Carlos Alcaraz Durán,MID,Everton,301,37,366,17,True,2026-05-17T14:00:00Z,52,10063,57,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jeremy Sarmiento Morante,MID,Brighton,171,37,367,11,False,2026-05-17T14:00:00Z,49,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Matt Turner,GK,Nott'm Forest,504,37,368,14,False,2026-05-17T11:30:00Z,40,9821,0,27,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Djiamgone Jocelin Ta Bi,MID,Sunderland,800,37,366,9,False,2026-05-17T14:00:00Z,49,139,19,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ethan Wheatley,FWD,Man Utd,468,37,368,16,True,2026-05-17T11:30:00Z,45,10674,0,9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Roman Dixon,DEF,Everton,297,37,366,17,True,2026-05-17T14:00:00Z,38,20057,0,81,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Archie Whitehall,MID,Nott'm Forest,835,37,368,14,False,2026-05-17T11:30:00Z,45,53,41,2,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Merlin Röhl,MID,Everton,728,37,366,17,True,2026-05-17T14:00:00Z,50,2543,303,38,265,87,1,9,1,0,0,2,0,2,32,0,0,0,0.10,0.06,0.16,0.58,6,2,1,3,37.6,5.4,15.0,5.8,0.0
Charlie Tasker,DEF,Brighton,156,37,367,11,False,2026-05-17T14:00:00Z,38,20384,170,172,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Charlie Gray,MID,Man City,763,37,363,4,False,2026-05-19T18:30:00Z,45,674,9,11,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Yoane Wissa,FWD,Newcastle,135,37,369,19,True,2026-05-17T16:30:00Z,73,76834,1555,680,875,5,0,1,0,0,0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.05,1,0,0,1,2.0,0.0,0.0,0.2,0.0
Marc Guéhi,DEF,Man City,260,37,363,4,False,2026-05-19T18:30:00Z,51,4296524,47803,31653,16150,90,1,2,0,0,0,1,0,0,11,0,0,0,0.00,0.00,0.00,1.99,4,3,4,1,13.2,1.0,4.0,1.8,0.0
Josh Cullen,MID,Burnley,205,37,361,1,False,2026-05-18T19:00:00Z,49,101784,9,404,-395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Erling Haaland,FWD,Man City,430,37,363,4,False,2026-05-19T18:30:00Z,147,8439401,68148,46108,22040,90,1,9,1,0,0,1,0,3,36,0,0,0,0.23,0.52,0.75,1.99,5,3,2,0,42.8,14.8,35.0,9.3,0.0
Djed Spence,DEF,Spurs,573,37,365,7,False,2026-05-19T19:15:00Z,41,117023,490,1188,-698,21,0,1,0,0,0,0,0,0,4,0,0,0,0.00,0.01,0.01,0.15,0,0,1,0,2.6,0.8,0.0,0.3,0.0
Julian Eyestone,GK,Brentford,104,37,364,8,True,2026-05-17T14:00:00Z,39,13419,48,136,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ármin Pécsi,GK,Liverpool,368,37,362,2,False,2026-05-15T19:00:00Z,38,115405,2995,2835,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Anton Stach,MID,Leeds,660,37,367,6,True,2026-05-17T14:00:00Z,48,274692,27418,8317,19101,73,1,3,0,0,1,0,0,0,10,0,0,0,0.06,0.07,0.13,2.20,7,1,3,3,9.8,19.2,1.0,3.0,0.0
Jefferson Lerma Solís,MID,Crystal Palace,272,37,364,5,False,2026-05-17T14:00:00Z,49,13222,180,1415,-1235,16,0,0,0,0,0,1,0,0,2,1,0,0,0.00,0.00,0.00,1.14,6,4,2,0,9.4,0.0,0.0,0.9,0.0
Jordan Beyer,DEF,Burnley,194,37,361,1,False,2026-05-18T19:00:00Z,39,7497,49,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jayden Danns,FWD,Liverpool,398,37,362,2,False,2026-05-15T19:00:00Z,43,13304,69,71,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rio Ngumoha,MID,Liverpool,686,37,362,2,False,2026-05-15T19:00:00Z,43,177884,30235,3905,26330,90,1,2,0,0,0,4,0,0,11,0,0,0,0.12,0.12,0.24,1.85,2,0,1,1,9.6,31.6,15.0,5.6,0.0
Brandon Austin,GK,Spurs,566,37,365,7,False,2026-05-19T19:15:00Z,39,36975,142,250,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Zain Silcott-Duberry,MID,Bournemouth,95,37,363,13,True,2026-05-19T18:30:00Z,44,6640,0,14,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Alfie Brooks,GK,Wolves,828,37,370,10,True,2026-05-17T14:00:00Z,40,692,52,83,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sepp van den Berg,DEF,Brentford,113,37,364,8,True,2026-05-17T14:00:00Z,44,143331,1902,4647,-2745,8,0,4,0,1,0,0,0,0,19,0,0,0,0.18,0.48,0.66,0.03,5,4,1,1,28.0,10.4,9.0,4.7,0.0
Dominic Calvert-Lewin,FWD,Leeds,691,37,367,6,True,2026-05-17T14:00:00Z,58,1721312,110455,68489,41966,90,1,7,1,0,1,0,0,2,33,1,0,0,0.07,0.02,0.09,3.06,3,2,1,0,37.0,1.9,21.0,6.0,0.0
Aaron Wan-Bissaka,DEF,West Ham,610,37,369,15,False,2026-05-17T16:30:00Z,41,560851,2121,4276,-2155,62,1,1,0,0,0,2,0,0,2,0,0,0,0.00,0.02,0.02,1.01,4,2,3,2,7.0,1.7,0.0,0.9,0.0
Enzo Le Fée,MID,Sunderland,547,37,366,9,False,2026-05-17T14:00:00Z,48,187982,7181,12950,-5769,90,1,13,1,1,0,1,0,3,50,0,0,0,0.12,0.29,0.41,1.04,9,0,7,2,53.8,17.7,19.0,9.1,0.0
David Ozoh,MID,Crystal Palace,280,37,364,5,False,2026-05-17T14:00:00Z,45,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mark Gillespie,GK,Newcastle,471,37,369,19,True,2026-05-17T16:30:00Z,39,16685,69,100,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ben Casey,FWD,Crystal Palace,780,37,364,5,False,2026-05-17T14:00:00Z,45,3909,118,85,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ethan Ampadu,MID,Leeds,354,37,367,6,True,2026-05-17T14:00:00Z,49,79424,13990,8295,5695,90,1,3,0,0,1,0,0,0,21,0,0,0,0.00,0.02,0.02,3.06,7,3,3,1,12.8,3.2,2.0,1.8,0.0
Lino da Cruz Sousa,DEF,Aston Villa,45,37,362,12,True,2026-05-15T19:00:00Z,38,32032,0,169,-169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nicolò Savona,DEF,Nott'm Forest,716,37,368,14,False,2026-05-17T11:30:00Z,45,6409,26,58,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Harrison Reed,MID,Fulham,336,37,370,20,False,2026-05-17T14:00:00Z,43,41834,795,965,-170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Vitalii Mykolenko,DEF,Everton,292,37,366,17,True,2026-05-17T14:00:00Z,49,87551,5869,2106,3763,90,1,1,0,0,0,3,0,0,4,0,0,0,0.00,0.03,0.03,0.76,5,5,3,0,13.8,15.2,2.0,3.1,0.0
Matt Targett,DEF,Newcastle,484,37,369,19,True,2026-05-17T16:30:00Z,40,17813,0,38,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Frank Onyeka,MID,Brentford,128,37,364,8,True,2026-05-17T14:00:00Z,48,5264,0,9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Tijjani Reijnders,MID,Man City,427,37,363,4,False,2026-05-19T18:30:00Z,50,1171663,534,4162,-3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Igor Julio dos Santos de Paulo,DEF,Brighton,149,37,367,11,False,2026-05-17T14:00:00Z,45,11012,132,158,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Will Wright,FWD,Liverpool,830,37,362,2,False,2026-05-15T19:00:00Z,45,573,117,69,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Gabriel Słonina,GK,Chelsea,223,37,365,18,True,2026-05-19T19:15:00Z,39,13716,56,108,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Manuel Akanji,DEF,Man City,404,37,363,4,False,2026-05-19T18:30:00Z,54,32991,0,20,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bryan Mbeumo,MID,Man Utd,119,37,368,16,True,2026-05-17T11:30:00Z,83,1951645,18468,70317,-51849,79,1,7,1,0,0,2,0,0,18,0,0,0,2.57,0.02,2.59,1.62,3,0,3,0,28.0,6.8,46.0,8.1,0.0
Reece Welch,DEF,Everton,298,37,366,17,True,2026-05-17T14:00:00Z,38,18928,111,114,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Tyler Dibling,MID,Everton,707,37,366,17,True,2026-05-17T14:00:00Z,53,3880,33,38,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lewis Cook,MID,Bournemouth,88,37,363,13,True,2026-05-19T18:30:00Z,49,4319,10,57,-47,1,0,1,0,0,0,1,0,0,3,0,0,0,0.00,0.00,0.00,0.51,0,0,0,0,0.4,0.3,0.0,0.1,0.0
Tyler Adams,MID,Bournemouth,85,37,363,13,True,2026-05-19T18:30:00Z,49,35425,313,290,23,90,1,3,0,0,0,1,0,0,12,1,0,0,0.00,0.01,0.01,1.67,12,4,4,4,13.2,2.4,0.0,1.6,0.0
Jamaal Lascelles,DEF,Newcastle,480,37,369,19,True,2026-05-17T16:30:00Z,43,6087,0,11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Andrés García,DEF,Aston Villa,42,37,362,12,True,2026-05-15T19:00:00Z,39,26616,146,217,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Youri Tielemans,MID,Aston Villa,48,37,362,12,True,2026-05-15T19:00:00Z,59,86597,1071,1232,-161,89,1,2,0,0,0,1,0,0,17,0,0,0,0.02,0.02,0.04,1.16,5,1,2,2,13.2,16.9,7.0,3.7,0.0
Will Lankshear,FWD,Spurs,598,37,365,7,False,2026-05-19T19:15:00Z,45,2730,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Iwan Morgan,FWD,Brentford,137,37,364,8,True,2026-05-17T14:00:00Z,44,37188,0,100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Victor Lindelöf,DEF,Aston Villa,719,37,362,12,True,2026-05-15T19:00:00Z,45,13235,170,189,-19,45,1,1,0,0,0,0,0,0,3,0,0,0,0.00,0.01,0.01,0.19,2,2,0,0,1.4,2.8,0.0,0.4,0.0
Pierre Ekwah Elimby,MID,Sunderland,556,37,366,9,False,2026-05-17T14:00:00Z,45,646,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Crysencio Summerville,MID,West Ham,615,37,369,15,False,2026-05-17T16:30:00Z,54,167164,10153,8734,1419,90,1,2,0,0,0,3,0,0,23,0,0,0,0.05,0.24,0.29,1.73,8,1,6,1,14.4,23.3,15.0,5.3,0.0
Kian McMahon-Brown,MID,Burnley,820,37,361,1,False,2026-05-18T19:00:00Z,45,262,11,12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Philip Billing,MID,Bournemouth,89,37,363,13,True,2026-05-19T18:30:00Z,49,2723,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Cristhian Mosquera,DEF,Arsenal,662,37,361,3,True,2026-05-18T19:00:00Z,53,31429,9816,632,9184,90,1,6,0,0,1,0,0,0,23,0,0,0,0.00,0.08,0.08,0.19,5,1,3,4,17.2,19.5,4.0,4.1,0.0
Ethan Nwaneri,MID,Arsenal,25,37,361,3,True,2026-05-18T19:00:00Z,50,14653,0,21,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Bryan Gil Salvatierra,MID,Spurs,590,37,365,7,False,2026-05-19T19:15:00Z,49,3386,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Callum Olusesi,MID,Spurs,595,37,365,7,False,2026-05-19T19:15:00Z,43,26663,189,202,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Elyh Harrison,GK,Man Utd,433,37,368,16,True,2026-05-17T11:30:00Z,40,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ellery Balcombe,GK,Brentford,102,37,364,8,True,2026-05-17T14:00:00Z,39,32539,72,216,-144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Gustavo Nunes Fernandes Gomes,MID,Brentford,127,37,364,8,True,2026-05-17T14:00:00Z,49,1627,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Boubacar Traoré,MID,Wolves,649,37,370,10,True,2026-05-17T14:00:00Z,50,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Luka Vušković,DEF,Spurs,578,37,365,7,False,2026-05-19T19:15:00Z,39,39830,0,79,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Mateus Gonçalo Espanha Fernandes,MID,West Ham,708,37,369,15,False,2026-05-17T16:30:00Z,55,51105,4993,2757,2236,90,1,4,0,0,0,3,0,0,19,0,0,0,0.13,0.10,0.23,1.73,12,5,6,1,22.2,24.8,23.0,7.0,0.0
Kenny Tete,DEF,Fulham,322,37,370,20,False,2026-05-17T14:00:00Z,45,28990,1160,531,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Landon Emenalo,MID,Chelsea,743,37,365,18,True,2026-05-19T19:15:00Z,45,1676,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Dilane Bakwa,MID,Nott'm Forest,734,37,368,14,False,2026-05-17T11:30:00Z,59,3525,345,175,170,20,0,1,0,0,0,1,0,0,5,0,0,0,0.00,0.03,0.03,1.77,0,0,0,0,1.6,5.5,2.0,0.9,0.0
Matt O'Riley,MID,Brighton,164,37,367,11,False,2026-05-17T14:00:00Z,55,44574,183,150,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Senne Lammens,GK,Man Utd,733,37,368,16,True,2026-05-17T11:30:00Z,51,453794,35106,6358,28748,90,1,1,0,0,0,2,2,0,7,0,0,0,0.00,0.00,0.00,1.88,0,1,9,0,19.8,0.0,0.0,2.0,0.0
